"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1984-10",98.79113,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1984-11",98.96889,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1984-12",99.25789,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1985-01",99.64911,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1985-02",99.80812,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1985-03",99.80417,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1985-04",99.78362,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1985-05",99.72266,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1985-06",99.67119,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1985-07",99.70213,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1985-08",99.82324,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1985-09",100.058,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1985-10",100.4079,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1985-11",100.6742,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1985-12",100.9168,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1986-01",101.2445,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1986-02",101.4882,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1986-03",101.5991,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1986-04",101.5728,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1986-05",101.5056,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1986-06",101.4812,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1986-07",101.5265,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1986-08",101.6359,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1986-09",101.7258,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1986-10",101.7766,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1986-11",101.7429,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1986-12",101.6702,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1987-01",101.5888,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1987-02",101.4751,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1987-03",101.3609,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1987-04",101.2234,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1987-05",101.0721,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1987-06",100.974,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1987-07",100.9818,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1987-08",101.0644,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1987-09",101.1833,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1987-10",101.1812,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1987-11",101.1108,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1987-12",101.0965,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1988-01",101.1261,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1988-02",101.2044,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1988-03",101.296,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1988-04",101.3583,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1988-05",101.3341,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1988-06",101.3122,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1988-07",101.3564,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1988-08",101.5276,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1988-09",101.7553,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1988-10",101.974,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1988-11",102.0905,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1988-12",102.0728,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1989-01",101.9726,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1989-02",101.8319,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1989-03",101.6992,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1989-04",101.6027,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1989-05",101.5993,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1989-06",101.7316,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1989-07",101.8913,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1989-08",102.0222,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1989-09",102.1561,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1989-10",102.2536,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1989-11",102.3218,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1989-12",102.3723,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1990-01",102.3533,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1990-02",102.2946,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1990-03",102.2145,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1990-04",102.1788,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1990-05",102.1293,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1990-06",102.0877,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1990-07",101.9533,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1990-08",101.6002,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1990-09",101.0682,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1990-10",100.8041,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1990-11",100.7693,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1990-12",100.6765,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1991-01",100.4433,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1991-02",100.3965,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1991-03",100.584,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1991-04",100.6819,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1991-05",100.6447,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1991-06",100.4123,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1991-07",100.114,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1991-08",99.9943,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1991-09",100.0687,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1991-10",100.1323,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1991-11",100.1593,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1991-12",100.1284,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1992-01",100.0512,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1992-02",100.0035,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1992-03",99.86713,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1992-04",99.65673,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1992-05",99.48898,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1992-06",99.40193,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1992-07",99.29949,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1992-08",99.06634,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1992-09",98.72623,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1992-10",98.39596,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1992-11",98.12296,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1992-12",97.90846,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1993-01",97.78506,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1993-02",97.77997,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1993-03",97.843,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1993-04",97.96331,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1993-05",97.93886,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1993-06",97.78656,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1993-07",97.71088,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1993-08",97.72572,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1993-09",97.75798,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1993-10",97.74439,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1993-11",97.76681,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1993-12",97.92615,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1994-01",98.1525,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1994-02",98.52039,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1994-03",98.99451,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1994-04",99.53644,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1994-05",100.0493,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1994-06",100.4219,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1994-07",100.6307,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1994-08",100.7851,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1994-09",100.8914,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1994-10",100.8934,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1994-11",100.8176,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1994-12",100.7153,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1995-01",100.6265,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1995-02",100.5711,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1995-03",100.5814,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1995-04",100.6737,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1995-05",100.7826,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1995-06",100.8079,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1995-07",100.7293,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1995-08",100.5808,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1995-09",100.3621,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1995-10",100.1311,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1995-11",99.91551,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1995-12",99.69276,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1996-01",99.52158,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1996-02",99.42987,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1996-03",99.41838,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1996-04",99.41279,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1996-05",99.44271,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1996-06",99.45186,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1996-07",99.43563,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1996-08",99.4599,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1996-09",99.45384,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1996-10",99.4091,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1996-11",99.38573,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1996-12",99.4454,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1997-01",99.53505,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1997-02",99.53896,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1997-03",99.552,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1997-04",99.62453,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1997-05",99.77717,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1997-06",99.98419,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1997-07",100.2163,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1997-08",100.4569,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1997-09",100.6375,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1997-10",100.7044,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1997-11",100.7169,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1997-12",100.6972,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1998-01",100.7289,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1998-02",100.8375,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1998-03",100.9865,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1998-04",101.0806,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1998-05",101.2072,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1998-06",101.3476,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1998-07",101.5288,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1998-08",101.6276,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1998-09",101.7199,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1998-10",101.8423,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1998-11",101.9279,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1998-12",101.9344,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1999-01",101.8991,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1999-02",101.7642,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1999-03",101.5241,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1999-04",101.3041,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1999-05",101.2103,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1999-06",101.2695,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1999-07",101.4124,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1999-08",101.5808,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1999-09",101.7812,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1999-10",102.027,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1999-11",102.195,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","1999-12",102.3093,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2000-01",102.4012,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2000-02",102.4233,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2000-03",102.4088,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2000-04",102.3652,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2000-05",102.3169,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2000-06",102.2375,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2000-07",102.2094,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2000-08",102.1121,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2000-09",101.9304,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2000-10",101.9344,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2000-11",102.0522,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2000-12",102.145,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2001-01",102.1403,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2001-02",102.0233,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2001-03",101.8691,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2001-04",101.6529,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2001-05",101.4321,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2001-06",101.227,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2001-07",101.0748,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2001-08",100.9272,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2001-09",100.8027,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2001-10",100.7388,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2001-11",100.749,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2001-12",100.8587,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2002-01",100.9551,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2002-02",100.9575,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2002-03",100.8594,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2002-04",100.6714,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2002-05",100.5182,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2002-06",100.353,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2002-07",100.2217,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2002-08",100.0654,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2002-09",99.90742,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2002-10",99.67464,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2002-11",99.35559,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2002-12",99.03769,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2003-01",98.80758,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2003-02",98.65026,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2003-03",98.59544,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2003-04",98.70734,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2003-05",98.88825,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2003-06",99.07375,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2003-07",99.19138,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2003-08",99.22635,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2003-09",99.27153,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2003-10",99.35278,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2003-11",99.43967,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2003-12",99.47586,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2004-01",99.51559,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2004-02",99.57579,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2004-03",99.56845,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2004-04",99.49169,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2004-05",99.43707,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2004-06",99.44302,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2004-07",99.49365,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2004-08",99.5686,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2004-09",99.64825,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2004-10",99.69461,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2004-11",99.71129,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2004-12",99.78086,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2005-01",99.88067,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2005-02",99.92495,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2005-03",99.86045,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2005-04",99.67796,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2005-05",99.44891,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2005-06",99.31243,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2005-07",99.28561,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2005-08",99.34418,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2005-09",99.39347,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2005-10",99.48903,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2005-11",99.64775,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2005-12",99.91981,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2006-01",100.1462,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2006-02",100.245,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2006-03",100.2922,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2006-04",100.311,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2006-05",100.2806,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2006-06",100.257,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2006-07",100.3195,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2006-08",100.3992,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2006-09",100.4955,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2006-10",100.5963,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2006-11",100.7213,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2006-12",100.8493,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2007-01",100.9047,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2007-02",100.9926,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2007-03",101.092,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2007-04",101.1913,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2007-05",101.3007,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2007-06",101.2968,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2007-07",101.1763,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2007-08",100.8922,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2007-09",100.5582,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2007-10",100.2305,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2007-11",99.85048,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2007-12",99.54488,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2008-01",99.27971,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2008-02",99.11012,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2008-03",98.94299,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2008-04",98.65076,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2008-05",98.18263,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2008-06",97.63354,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2008-07",97.32135,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2008-08",97.35887,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2008-09",97.43559,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2008-10",97.31058,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2008-11",97.15457,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2008-12",96.97701,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2009-01",96.86582,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2009-02",96.802,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2009-03",96.91045,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2009-04",97.24455,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2009-05",97.64989,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2009-06",98.07216,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2009-07",98.51487,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2009-08",98.952,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2009-09",99.35994,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2009-10",99.64328,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2009-11",99.75733,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2009-12",99.73185,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2010-01",99.55702,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2010-02",99.29266,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2010-03",99.07555,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2010-04",98.88131,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2010-05",98.60184,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2010-06",98.54671,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2010-07",98.82927,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2010-08",99.22633,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2010-09",99.48187,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2010-10",99.58005,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2010-11",99.60125,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2010-12",99.48443,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2011-01",99.34084,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2011-02",99.23586,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2011-03",99.08138,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2011-04",98.9361,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2011-05",98.88091,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2011-06",98.85706,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2011-07",98.72134,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2011-08",98.4095,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2011-09",98.12786,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2011-10",97.9392,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2011-11",97.87699,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2011-12",97.82686,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2012-01",97.84013,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2012-02",97.93265,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2012-03",97.9878,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2012-04",97.91522,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2012-05",97.81899,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2012-06",97.73522,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2012-07",97.61656,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2012-08",97.44395,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2012-09",97.26151,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2012-10",97.18159,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2012-11",97.14851,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2012-12",97.18594,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2013-01",97.34626,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2013-02",97.47768,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2013-03",97.53853,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2013-04",97.57753,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2013-05",97.61709,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2013-06",97.78182,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2013-07",98.06355,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2013-08",98.40783,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2013-09",98.71146,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2013-10",98.86895,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2013-11",98.99945,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2013-12",99.14957,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2014-01",99.33044,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2014-02",99.50716,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2014-03",99.66921,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2014-04",99.76537,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2014-05",99.82088,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2014-06",99.81335,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2014-07",99.72892,
